"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"N6AMT1",0.00976779437322772,0.990232205626772,0.23952330550002,0.135468527447829,0.985985338507978
"RALA",0.00983313079044001,0.99016686920956,0.166176643537575,0.355109961190168,0.31803154442223
"SMIM5",0.00986579899904605,0.990134201000954,0.122205234753747,0.796679603277275,0.0294928587295987
"CHRM4",0.010538764096332,0.989461235903668,0.237380271015459,0.980052791825108,0.858108902740209
"IL1RAP",0.0106041005135442,0.989395899486456,0.364407333359468,0.503606570230115,0.251982960262391
"PRCD",0.0111137245677996,0.9888862754322,0.139917937459981,0.539404393220693,0.298972911521424
"NDST4",0.0120415016922132,0.987958498307787,0.0511257464685666,0.509395376795118,0.0541638898689352
"WSCD1",0.0126556640140081,0.987344335985992,0.182099128412194,0.989408966769898,0.430521253936519
"SLC1A4",0.0130542161590027,0.986945783840997,0.1821317966208,0.754766291635632,0.961379643785853
"C14orf93",0.0131195525762149,0.986880447423785,0.027153814993401,0.108386582513361,0.502567721196441
"RPL30.1",0.0134919701543246,0.986508029845675,0.0236844512394319,0.717302390006142,0.69500960445333
"BCHE",0.0138055849569433,0.986194415043057,0.0944111228716662,0.729487631816222,0.373626301828113
"MME",0.0139297241496465,0.986070275850353,0.028238399519124,0.310197707998484,0.093908032459132
"CARD6",0.014060396984071,0.985939603015929,0.0390646438511898,0.788845766853529,0.712356423223176
"ZNF778",0.0141649352516106,0.985835064748389,0.537940857475139,0.745050766396174,0.677055157003411
"LYSMD1",0.0146288238138174,0.985371176186183,0.0754700955218419,0.9297764187803,0.80964234845218
"POLR2D",0.0149163040495511,0.985083695950449,0.158114129653586,0.126798384883766,0.501267526493917
"SMIM20",0.0153409907614306,0.984659009238569,0.0549675278006455,0.713780757118403,0.350961098697192
"MED28",0.0154585963124126,0.984541403687587,0.212389091431782,0.0406261842225619,0.757013864387732
"ZNF691",0.0157591438315888,0.984240856168411,0.229931919453265,0.622394710363662,0.430874070589465
"TBCA",0.0158375475322435,0.984162452467756,0.142211245704131,0.731656800867668,0.263815385419525
"CCDC125",0.0159420857997831,0.984057914200217,0.194813595201694,0.977818286356449,0.988043435650163
"ASTE1",0.0159486194415043,0.984051380558496,0.331203366132215,0.744750218876998,0.458269630326551
"TMEM98",0.01608582591765,0.98391417408235,0.0417303696734486,0.791511492675788,0.024893174957858
"MMP14",0.0161968978269108,0.983803102173089,0.0329099533497981,0.537790583715551,0.62569419943288
"INAFM2",0.0162687678858442,0.983731232114156,0.0348373776575588,0.551478563121513,0.299123185281012
"RPS15A",0.0165889163301841,0.983411083669816,0.0869627713094725,0.807799861486796,0.217099847112784
"CMC2",0.0167849255818208,0.983215074418179,0.367321337567133,0.480418675761496,0.844728004495146
"TIGAR",0.016967867550015,0.983032132449985,0.060971944542449,0.934617847295726,0.274994446404537
"SNHG6",0.0174317561122218,0.982568243887778,0.0395808015471664,0.0301527565434422,0.943810681197486
"ADHFE1",0.017640832647301,0.982359167352699,0.105831928600363,0.603022462660238,0.524292079919506
"CXCL12",0.0176604335724646,0.982339566427535,0.0764632090634678,0.956910632848537,0.41401074130699
"BTBD8",0.0177649718400041,0.982235028159996,0.0548107203993362,0.949723626955192,0.312027127680427
"FAM86DP",0.0182288604022109,0.981771139597789,0.0221490454349446,0.491656539521999,0.963496543703529
"WIPF1",0.0182811295359807,0.981718870464019,0.0356214146641055,0.974629869196493,0.03067544788114
"GSTO1",0.0183007304611444,0.981699269538856,0.0239131286996747,0.499072222875586,0.921818443163851
"RPS25",0.0183791341617991,0.981620865838201,0.0507271943235721,0.573601473989572,0.624380937446914
"LINC00844",0.0184444705790113,0.981555529420989,0.0581363440354384,0.817933539796412,0.407379094959949
"ZNRD1ASP",0.0185555424882721,0.981444457511728,0.115782664941785,0.825590967893685,0.238301514498151
"C5orf64",0.0189279600663818,0.981072039933618,0.0278986501496203,0.84245429717616,0.0362878461196702
"CNTNAP5",0.0191435702431821,0.980856429756818,0.160923595593712,0.82615286108171,0.654076339069871
"SNX11",0.0194245168371947,0.980575483162805,0.0908372208501574,0.534125210709945,0.777562167600977
"SNRPE",0.0194963868961282,0.980503613103872,0.0358370248409058,0.702079004795693,0.257654161276412
"RPS27A",0.0196139924471102,0.98038600755289,0.016967867550015,0.238392985482248,0.705385027506632
"GABARAPL2",0.0197054634312073,0.980294536568793,0.181426163314908,0.111993152743476,0.66181870450952
"RPS3A",0.0198034680570256,0.980196531942974,0.02116246553504,0.774007866504632,0.944431377161002
"CIDEA",0.0198557371907954,0.980144262809205,0.0157852783984738,0.136128425261672,0.362264298874907
"SDHAP2",0.0203588276033295,0.97964117239667,0.015556600938231,0.938832046205914,0.155703215858455
"MTPAP",0.0203914958119357,0.979608504188064,0.11382910606714,0.330556535601814,0.72921321886393
"CBLN4",0.0205940387052935,0.979405961294706,0.0194049159120311,0.716943039711474,0.426182915833627
"RPL35A",0.0206920433311119,0.979307956668888,0.012034968050492,0.83502554653913,0.176480196531943
"RPS9",0.0209925908502882,0.979007409149712,0.0260169613339083,0.358037032681276,0.470154324617455
"LINC02486",0.0213127392946281,0.978687260705372,0.12836645889686,0.0942804500372417,0.421021338873862
"CLUL1",0.021691690514459,0.978308309485541,0.0365099899381918,0.789348857266063,0.14808498961151
"NCR3LG1",0.0217570269316711,0.978242973068329,0.124420139297241,0.994002116899918,0.473199001659545
"MINOS1",0.0221947809269931,0.977805219073007,0.22392096906974,0.0152691207024972,0.839899643263162
"BVES",0.0222143818521567,0.977785618147843,0.223051994720817,0.740464149907876,0.153893397101676
"GNG10",0.0222862519110902,0.97771374808891,0.0272779541861042,0.787467168450351,0.19035765154782
"OSBP",0.0224757275210057,0.977524272478994,0.422987965031949,0.809603146601853,0.783893266428842
"RPS2P5",0.0226717367726423,0.977328263227358,0.0129235433245782,0.629921465626511,0.487755955414429
"POLR3A",0.0226848040560848,0.977315195943915,0.168816234792949,0.741614070850811,0.56647980451344
"GLE1",0.02292654879977,0.97707345120023,0.580350725887595,0.876788584421185,0.821481307251036
"SFT2D1",0.0230572216341944,0.976942778365806,0.266213231931214,0.751754282802148,0.446391469677369
"LHX2",0.0234492401374679,0.976550759862532,0.0538764096332014,0.29628105113228,0.655644413082964
"ARHGEF3",0.0242594117108994,0.975740588289101,0.280757118402655,0.623035007252342,0.66705868516994
"SPATC1L",0.0245468919466332,0.975453108053367,0.00812785030120089,0.868824075163014,0.632554523240164
"CYP4X1",0.0246644974976152,0.975335502502385,0.258412063716074,0.475328968860664,0.838024488089171
"CDKL5",0.0250303814340037,0.974969618565996,0.0979654239680113,0.783194166764671,0.427476576894429
"RIPK2",0.0250434487174461,0.974956551282554,0.284017405621545,0.617180864270127,0.872019025964692
"WFDC1",0.0251741215518706,0.974825878448129,0.0303095639447515,0.507356880578097,0.52955166150509
"TMTC2",0.0252394579690828,0.974760542030917,0.247912501470069,0.707697936675944,0.329419681942321
"SEC61B",0.0253047943862951,0.974695205613705,0.0473950370457485,0.605230833562011,0.372639721928208
"FITM2",0.0253570635200648,0.974642936479935,0.310668130202412,0.519509454179571,0.763338429573876
"BMS1",0.0262195042272662,0.973780495772734,0.326714754269735,0.570994550942804,0.348445646634521
"MREG",0.026330576136527,0.973669423863473,0.161237210396331,0.884753093679355,0.506010950383525
"ZNF781",0.0263567107034118,0.973643289296588,0.0458204293909339,0.749970598612254,0.624433206580684
"REPS1",0.0265200517464425,0.973479948253558,0.374390737909496,0.666803873142812,0.520548303213245
"EPB41",0.0265919218053758,0.973408078194624,0.112398238530192,0.79515726475623,0.17320684202961
"PARP2",0.0267552628484065,0.973244737151594,0.142910345368301,0.950403125694199,0.477759483580958
"SCN5A",0.0268532674742248,0.973146732525775,0.0145177519045565,0.922282331726057,0.26154167810054
"PHOSPHO2",0.0271995504854495,0.97280044951455,0.201092424895788,0.952134540750323,0.466110000392019
"SDSL",0.0272322186940557,0.972767781305944,0.0198949390411227,0.857351000300548,0.488657597971958
"ZNRD1",0.0273171560364316,0.972682843963568,0.0966586956237667,0.399819671488494,0.689828426568401
"PRKN",0.0273367569615952,0.972663243038405,0.467488598795196,0.969723104263855,0.839579494818822
"ARHGAP5.AS1",0.0274478288708561,0.972552171129144,0.131332732238295,0.5113293347446,0.742554915258667
"PER2",0.0274804970794621,0.972519502920538,0.911541024736368,0.881701882995544,0.55568622838998
"TACC1",0.0276569054059351,0.972343094594065,0.331209899773936,0.948443033177833,0.591601656931541
"TMEM254.AS1",0.0277483763900322,0.972251623609968,0.166143975328969,0.667424569106329,0.91700314921531
"NDUFB6",0.0277941118820808,0.972205888117919,0.00956525147986986,0.707508461066029,0.338998000705633
"ARHGAP32",0.0279051837913417,0.972094816208658,0.0945875311981392,0.918924039881349,0.974806277522966
"NR2C2AP",0.0282580004442876,0.971741999555712,0.0605603251140121,0.622930468984803,0.952128007108602
"LLGL2",0.0293752531786167,0.970624746821383,0.0408156598324775,0.722019679328864,0.191154755837809
"TMEM55A",0.0298979445163146,0.970102055483685,0.142871143517974,0.625583127523619,0.524893174957858
"RORB",0.0299306127249206,0.970069387275079,0.186156519921074,0.612574646856665,0.920969069740092
"NEDD9",0.0299763482169692,0.970023651783031,0.120702497157866,0.868066172723353,0.919348726593229
"RPS13",0.0300416846341814,0.969958315365819,0.0332431690775805,0.231696002717995,0.352764383812249
"NUP43",0.0301331556182786,0.969866844381721,0.2063912083317,0.463248265318123,0.990088465508905
"LPAR6",0.030322631228194,0.969677368771806,0.0697074235237236,0.847432932167732,0.160498908881833
"DNAH17",0.0304663713460609,0.969533628653939,0.0455525500803637,0.747180733597292,0.036457720804422
"SWI5",0.0304925059129457,0.969507494087054,0.0271342140682374,0.399146706391208,0.88573967357926
"LYPD1",0.0311393364433468,0.968860663556653,0.339755903145295,0.582154011002653,0.175950971552524
"TSPYL1",0.0311916055771165,0.968808394422883,0.207691403034223,0.486788976439688,0.930762998680204
"FGL2",0.031381081187032,0.968618918812968,0.0983051733375149,0.974218249768056,0.189919897552498
"HAUS1",0.0316554941393233,0.968344505860677,0.117821161158807,0.703555607824689,0.729187084297045
"PARP3",0.0316685614227659,0.968331438577234,0.0740065597762881,0.924190155108654,0.40941759117697
"CABP7",0.0319495080167784,0.968050491983222,0.0751695480026657,0.682922367269068,0.262528258000444
"TRPC5",0.0320148444339906,0.967985155566009,0.0897657036078769,0.754844695336287,0.559044520234688
"AGBL4",0.0325179348465248,0.967482065153475,0.342356292550342,0.611561932389876,0.724659270584238
"CBLL1",0.0328054150822585,0.967194584917741,0.184823657009944,0.517359886053288,0.383126216890771
"LOC644554",0.0330340925425013,0.966965907457499,0.148111124178395,0.69110902034576,0.594123642635932
"USP32P2",0.0331843663020894,0.966815633697911,0.00241744743685235,0.0271407477099586,0.727534072941576
"RAB32",0.033197433585532,0.966802566414468,0.175173468187698,0.754942699962105,0.385916081905733
"FAM161B",0.0333673082702837,0.966632691729716,0.252701660851726,0.512838605982202,0.646784794908986
"WDR53",0.0335567838801991,0.966443216119801,0.0813961085629908,0.355926666405321,0.881532008310792
"LSM11",0.0337462594901146,0.966253740509885,0.305356279483058,0.661674964391653,0.585257490820233
"ZNF177",0.0344126909456793,0.965587309054321,0.175859500568427,0.67977968560116,0.944320305251741
"PLPP6",0.0345825656304311,0.965417434369569,0.310236909848812,0.699811831118429,0.38873208148758
"FAF2",0.0346152338390372,0.965384766160963,0.381741084845871,0.639114299528271,0.745331712990186
"PARM1",0.0346544356893645,0.965345564310635,0.312700092777712,0.806983156271643,0.856005070105976
"RPL22L1",0.0346871038979707,0.965312896102029,0.0391430475518445,0.908032459132071,0.355325571366969
"BTRC",0.0348765795078861,0.965123420492114,0.260659636468175,0.990865968873731,0.868837142446457
"NKRF",0.0349157813582135,0.965084218641787,0.145275523671384,0.537385497928835,0.738569393808721
"MRPL33",0.0352228625191109,0.964777137480889,0.00716087132645993,0.813412259725326,0.0587766409241183
"RPS6",0.0355887464554994,0.964411253544501,0.0950383524769036,0.644341212905249,0.825094411122872
"S100A13",0.0356018137389418,0.964398186261058,0.0702693167117487,0.453539273720386,0.88323075515831
"KIF6",0.0359546303918878,0.964045369608112,0.00937577586995442,0.537169887752035,0.0321389836266939
"ASPA",0.036046101375985,0.963953898624015,0.0260692304676781,0.972826584081435,0.0268140656238974
"NFIL3",0.0361310387183609,0.963868961281639,0.737458674716113,0.872201967932886,0.989382832203013
"FMC1",0.0363335816117187,0.963666418388281,0.0139623923582527,0.39135207181779,0.555398748154246
"HLA.DRB1",0.0365099899381918,0.963490010061808,0.000313614802618711,0.543670861264652,0.225665451409306
"ZNF543",0.0366210618474525,0.963378938152547,0.252597122584186,0.728912671344754,0.70249062422413
"PLA2G7",0.0367582683235982,0.963241731676402,0.0853293608791669,0.898441073085316,0.27645144850837
"LOC101927752",0.0368366720242529,0.963163327975747,0.141518679681681,0.577253779711736,0.843421276150901
"ZNF597",0.0370000130672834,0.962999986932717,0.342264821566245,0.626145020711644,0.804265161315614
"MPP7",0.0370718831262169,0.962928116873783,0.0876422700484796,0.534536830138383,0.549740614423667
"COPS9",0.037104551334823,0.962895448665177,0.0539156114835286,0.58689743489226,0.297052020855384
"TMEM101",0.0372548250944111,0.962745174905589,0.125759535850092,0.871751146654122,0.708612646516916
"ZNF726",0.0372874933030173,0.962712506696983,0.207044572503822,0.299051315222079,0.677140094345786
"BMPER",0.0377383145817816,0.962261685418218,0.33176525932024,0.361944150430567,0.418806434330367
"FANCB",0.0377513818652241,0.962248618134776,0.0851986880447424,0.641237733087668,0.247527016608517
"RNF144A.AS1",0.0378363192075999,0.9621636807924,0.387288146667189,0.947711265305056,0.841435049067649
"ACER2.1",0.0379473911168607,0.962052608883139,0.0278594482992931,0.849053275314595,0.456120062200269
"CTDSPL",0.0379800593254668,0.962019940674533,0.440158375475322,0.121774014400146,0.929025049982359
"CNTNAP2",0.0380323284592367,0.961967671540763,0.114279927345904,0.938616436029114,0.640584368915546
"SS18L2",0.0391495811935657,0.960850418806434,0.0711709592692775,0.419551269486586,0.415794425496884
"TMEM126A",0.0395089314882329,0.960491068511767,0.0254354672207194,0.822722699178068,0.403942399414586
"ASAP3",0.0396853398147059,0.960314660185294,0.257340546473794,0.469239614776484,0.944947534856979
"HLA.DPB1",0.0398813490663426,0.960118650933657,0.00386138225724253,0.156591791132541,0.901283207234048
"CMC1",0.0399074836332275,0.960092516366773,0.428116873783109,0.642165510212082,0.771100395938688
"FHOD3",0.0401492283769127,0.959850771623087,0.144517621231722,0.957557463378938,0.861068642439923
"PKIB",0.0403387039868282,0.959661296013172,0.0498908881832556,0.822480954434383,0.632378114913691
"HSD17B7",0.0406653860728893,0.959334613927111,0.546519529055105,0.563278320070041,0.570974950017641
"CPVL",0.041273014752963,0.958726985247037,0.0112378637605028,0.592967188051276,0.828328563774877
"HSBP1L1",0.0413383511701753,0.958661648829825,0.324885334587793,0.0208945862244698,0.768506540175363
"RPL7",0.0414232885125512,0.958576711487449,0.0376664445228482,0.912860820364054,0.566087786010166
"ADAM1A",0.0414820912880421,0.958517908711958,0.0945352620643695,0.965280227893423,0.401067597057248
"TMEM258",0.0416323650476302,0.95836763495237,0.0797234962823579,0.368680335045147,0.29916892077306
"ADAMTS19",0.0417042351065637,0.958295764893436,0.142270048479622,0.802599082676702,0.813804278228599
"RP9",0.0417761051654971,0.958223894834503,0.0700079710428999,0.556091314176696,0.683634534216682
"SAT1",0.0418283742992669,0.958171625700733,0.0895631607145191,0.65428541560495,0.354410861525997
"SAP130",0.041861042507873,0.958138957492127,0.156774733100736,0.949880434356502,0.470892626131953
"WBP2NL",0.0419002443582004,0.9580997556418,0.0531511754021456,0.818802514145334,0.27982280763652
"GIMAP1",0.0419067779999216,0.958093222000078,0.0231944281103401,0.985808930181505,0.282828282828283
"DHX57",0.0422922628614737,0.957707737138526,0.576554680047565,0.749630849242751,0.563252185503156
"PIGBOS1",0.0423249310700798,0.95767506892992,0.167228559854692,0.971879206031858,0.464339383485567
"TDRD1",0.0424229356958982,0.957577064304102,0.0198100016987468,0.953003515099246,0.296856011603748
"PSMA3",0.0425470748886014,0.957452925111399,0.209579625491657,0.57572490754897,0.652795745292511
"MRVI1",0.0426581467978622,0.957341853202138,0.0698903654919178,0.718125628863016,0.92293569589818
"CD274",0.043122035360069,0.956877964639931,0.185980111594601,0.7745828269761,0.437355443176918
"STAT5A",0.0432265736276085,0.956773426372391,0.0333215727782351,0.74294693376194,0.515216851568727
"NUP37",0.0438668705162883,0.956133129483712,0.506814588315235,0.966939772890614,0.911142472591373
"SLC24A1",0.044062879767925,0.955937120232075,0.16390293621859,0.863414219817842,0.30135769074967
"KLF15",0.0443503600036589,0.955649639996341,0.128725809191527,0.943477465469703,0.503116547101023
"EARS2",0.0446901093731624,0.955309890626838,0.305545755092974,0.171488494256929,0.601898676284187
"RAD51B",0.0448861186247991,0.955113881375201,0.131685548891241,0.51640597436199,0.463672952030002
"FAM221A",0.0450167914592235,0.954983208540776,0.132273576646151,0.75080037111085,0.379728723195735
"DDX59",0.0450233251009448,0.954976674899055,0.342630705502633,0.813856547362369,0.918264142067506
"ZNF736",0.0450494596678297,0.95495054033217,0.30782599605368,0.518451004220733,0.813163981339919
"SARNP",0.0454480118128242,0.954551988187176,0.192245874005253,0.0555032864217858,0.510943849883048
"RPS7",0.0455982855724123,0.954401714427588,0.0491133848184301,0.759855998536464,0.800318841715996
"HSPE1",0.0456048192141336,0.954395180785866,0.071066421001738,0.374279666000235,0.663432514014662
"CKAP5",0.0456701556313458,0.954329844368654,0.232101088504711,0.659113776836933,0.474192115201171
"SP110",0.0458465639578188,0.954153436042181,0.131515674206489,0.627255739804252,0.21173572725966
"TMEM235",0.0458726985247037,0.954127301475296,0.484332327152508,0.669600271799496,0.109739046349654
"GTF3C6",0.0460621741346191,0.953937825865381,0.267069138996694,0.73551818312491,0.38323075515831
"GNG11",0.046088308701504,0.953911691298496,0.211644256275563,0.841977341330511,0.450278986501496
"ZNF274",0.0465979327557594,0.953402067244241,0.423340781684896,0.960517203078652,0.281750231944281
"OLR1",0.0468723457080508,0.953127654291949,0.029675800697793,0.502123433559397,0.0229134815163275
"TRIM16L",0.047055287676245,0.952944712323755,0.0902753276621323,0.298071268963895,0.664517098540384
"PLD1",0.0470683549596874,0.952931645040313,0.136500842839782,0.790237432540149,0.0186078116220419
"ZNF501",0.047114090451736,0.952885909548264,0.406647327087172,0.5928822507089,0.762639329909705
"TMA7",0.0471859605106695,0.952814039489331,0.0675709226808838,0.502430514720295,0.172873626301828
"FHL1",0.0473689024788637,0.952631097521136,0.655258928221412,0.741849281952775,0.381401335476368
"DPYD",0.0476367817894338,0.952363218210566,0.167973395010911,0.771688423693598,0.297522443059312
"NTNG1",0.0477217191318097,0.95227828086819,0.259614253792779,0.756549975825526,0.759091562455081
"JAK1",0.0478393246827917,0.952160675317208,0.320945548629895,0.698786049368197,0.544801181282423
"PDPR",0.0479699975172162,0.952030002482784,0.0432527081944934,0.910613247611954,0.327622930468985
"COQ5",0.0480745357847557,0.951925464215244,0.153200831079227,0.664980987102591,0.589164608569524
"GRM5",0.0481464058436891,0.951853594156311,0.302782024644897,0.943575470095522,0.802004521280071
"PPP2CB",0.0481660067688529,0.951833993231147,0.279064905196859,0.548597227122454,0.833960562938571
"JARID2",0.0483620160204895,0.95163798397951,0.431331425509951,0.915408940635331,0.706169064513178
"DUT",0.0484796215714715,0.951520378428529,0.510114077384453,0.582591764997975,0.633410430305644
"MTMR9LP",0.0490153801926118,0.950984619807388,0.277516432108929,0.394083134057261,0.0964496190886877
"CWF19L1",0.0496556770812916,0.950344322918708,0.133462699439414,0.46414337423393,0.813438394292211
"SURF1",0.0496948789316189,0.950305121068381,0.109536503456297,0.0850941497772029,0.245867471611327
"ASNS",0.0500150273759589,0.949984972624041,0.286362982999464,0.714630130542162,0.812948371163119
"OCIAD2",0.0500607628680074,0.949939237131993,0.135631868490859,0.73017366419695,0.843388607942295
"CENPBD1",0.0506749251898023,0.949325074810198,0.12441360565552,0.587152246919388,0.620408483280411
"TAL1",0.0507271943235721,0.949272805676428,0.00599134945836111,0.932925634089929,0.0221686463601082
"GAS2",0.0507402616070145,0.949259738392985,0.182478079632025,0.922203928025403,0.205861983352281
"ZNF285",0.0507533288904569,0.949246671109543,0.582467625805271,0.808446692017197,0.625210709945509
"BLOC1S5",0.0507794634573419,0.949220536542658,0.185411684764854,0.51522991885217,0.784801442628092
"RPL31",0.0508905353666026,0.949109464633397,0.102258026578855,0.302141727756217,0.797274164673906
"NUAK1",0.0511322801102879,0.948867719889712,0.255171377422348,0.955505899878474,0.910129758124584
"RASAL2",0.0511453473937303,0.94885465260627,0.103094332719171,0.503939785957897,0.619461105230834
"TIMM8B",0.0512760202281548,0.948723979771845,0.0735622721392449,0.866171416624198,0.149633462699439
"TMEM14A",0.0517333751486404,0.94826662485136,0.0421877245939342,0.707560730199799,0.543631659414324
"ARHGEF28",0.0517921779241314,0.948207822075869,0.162877154468358,0.467227253126348,0.120075267552629
"POP5",0.052249532844617,0.947750467155383,0.145445398356136,0.824793863603695,0.84549897421825
"CNPY2",0.052282201053223,0.947717798946777,0.0745096501888223,0.118134775961425,0.631293530387968
"CARM1P1",0.0523606047538777,0.947639395246122,0.0328380832908647,0.756595711317574,0.0211232636847126
"FAM104B",0.0526807531982176,0.947319246801782,0.779169443464398,0.685568492166164,0.939112992799927
"SLC9A9",0.0532687809531277,0.946731219046872,0.263861120911574,0.742156363113672,0.54580082846577
"METTL6",0.0536150639643524,0.946384936035648,0.4259281038065,0.937923870006664,0.712212683105309
"C6orf48",0.0536346648895161,0.946365335110484,0.0994028251466803,0.377337410325767,0.849046741672874
"RMDN1",0.0538110732159891,0.946188926784011,0.337946084388516,0.582173611927816,0.652011708285964
"TSPAN2",0.0540332170345107,0.945966782965489,0.230415408940635,0.463999634116064,0.857207260182681
"PATJ",0.0541246880186078,0.945875311981392,0.155860023259765,0.818809047787056,0.417734917088087
"SPRED2",0.0541704235106564,0.945829576489344,0.23701438707907,0.836560952343617,0.50571693650607
"TCERG1L",0.05419002443582,0.94580997556418,0.164752309642348,0.88355090360265,0.590131587544265
"SLC25A16",0.0542618944947535,0.945738105505247,0.15401753629438,0.603564754923099,0.883185019666262
"RPL26",0.0543010963450808,0.945698903654919,0.0285977498137913,0.557090961360043,0.428822507089001
"TIMM8A",0.0543991009708992,0.945600899029101,0.266546447658996,0.74101950945418,0.307616919518601
"PAOX",0.0546147111476996,0.9453852888523,0.161211075829446,0.757386281965842,0.152821879859396
"ADAMTS4",0.0551700706940034,0.944829929305997,0.274752701660852,0.711676924484169,0.0577377918904439
"SLC9A2",0.0551962052608883,0.944803794739112,0.143165157395429,0.576887895775347,0.0974165980634286
"LAMTOR5",0.0552419407529369,0.944758059247063,0.22995805402015,0.0568753511832425,0.611594600598482
"TRIM69",0.0553595463039189,0.944640453696081,0.506416036170241,0.897990251806552,0.604440262913743
"DDX18",0.0557776993740772,0.944222300625923,0.331144563356724,0.671148744887425,0.517869510107544
"BTG1",0.0558430357912894,0.944156964208711,0.152168515687274,0.63942791433089,0.355273302233199
"DCP1B",0.0562089197276778,0.943791080272322,0.723862166294249,0.618062905902492,0.956864897356489
"RPL39",0.0562285206528415,0.943771479347159,0.00561893188025142,0.160119957662002,0.0717459197407451
"EFCAB13",0.0562481215780052,0.943751878421995,0.0522299319194532,0.604505599330955,0.84037006546709
"DENND2C",0.0562873234283325,0.943712676571667,0.168973042194258,0.822768434670116,0.455682308204947
"TMEM256",0.0563983953375933,0.943601604662407,0.0149685731833209,0.111653403373973,0.0809387536425052
"HHAT",0.0564179962627569,0.943582003737243,0.191514106132476,0.653547114090452,0.235439779424256
"ELP2",0.0564571981130843,0.943542801886916,0.176316855488912,0.0492767258614607,0.578697714532126
"RPS19",0.0565029336051328,0.943497066394867,0.035079122401244,0.582964182576084,0.607504540880996
"C8orf4",0.0567577456322605,0.943242254367739,0.0793576123459694,0.723470147790976,0.777509898467208
"RPL21P16",0.0570321585845519,0.942967841415448,0.0158440811739647,0.45478719928914,0.0255204045630953
"UBE2E3",0.0570386922262731,0.942961307773727,0.2822794569237,0.664471363048336,0.778712088543913
"ELOC",0.0575548499222497,0.94244515007775,0.162334862205496,0.612555045931501,0.326662485135965
"ZNF676",0.0578619310831471,0.942138068916853,0.0243247481281117,0.476341683327453,0.727645144850837
"PCDHA11",0.0579207338586382,0.942079266141362,0.107445738105505,0.66000235211102,0.393900192089067
"OMA1",0.058123276751996,0.941876723248004,0.167189358004365,0.714754269734865,0.0870019731597999
"GEMIN5",0.0582735505115841,0.941726449488416,0.368020437231304,0.718569916500059,0.453010048740967
"TYW1",0.0584956943301057,0.941504305669894,0.394671161812171,0.148124191461837,0.659375122505782
"IMMP1L",0.0585022279718269,0.941497772028173,0.092320357520875,0.0515831013890522,0.296594665934899
"POC1B",0.0585479634638755,0.941452036536125,0.175408679289662,0.848105897265018,0.240346544356894
"CEP44",0.0592013276359977,0.940798672364002,0.17876043749265,0.776948005279183,0.212572033399976
"ARHGAP30",0.0593189331869798,0.94068106681302,0.0289897683170646,0.901413880068473,0.715388032981823
"TMEM158",0.0598612254498412,0.940138774550159,0.0285585479634639,0.50107151724228,0.0381368667267762
"SRSF2",0.0602205757445085,0.939779424255492,0.303180576789891,0.0160662249924863,0.820501260992852
"RINL",0.0603643158623753,0.939635684137625,0.106537561906255,0.116305356279483,0.699576620016465
"BRINP2",0.0604165849961451,0.939583415003855,0.58106942647693,0.702255413122166,0.440550393978596
"MNDA",0.0604557868464725,0.939544213153528,0.0288198936323127,0.92619598311707,0.0528244933160845
"ZDHHC16",0.0606387288146667,0.939361271185333,0.358879872463314,0.683118376520705,0.893018150456702
"LSM6",0.0612724920616253,0.938727507938375,0.157179818887451,0.740130934180093,0.397572098736394
"ATG2B",0.0614227658212134,0.938577234178787,0.183980817227906,0.935094803141375,0.371790348504449
"OSMR",0.0615991741476865,0.938400825852314,0.4297764187803,0.744207926614136,0.111182981170045
"RPL41",0.0616318423562926,0.938368157643707,0.0487148326734356,0.134148731820142,0.295810628928352
"KRI1",0.0619323898754688,0.938067610124531,0.136775255792073,0.678812706626419,0.243273615848001
"CDCA7L",0.0620042599344023,0.937995740065598,0.428580762345316,0.670462712506697,0.477785618147843
"NFRKB",0.0623440093039058,0.937655990696094,0.266637918643093,0.980660420505181,0.354541534360422
"BACH2",0.0625465521972637,0.937453447802736,0.422700484796216,0.8694970402603,0.419106981849543
"RHBDL2",0.0625596194807062,0.937440380519294,0.490852901590288,0.656807401309342,0.0837220850157461
"ZNF317",0.0628536333581612,0.937146366641839,0.262887608295111,0.720360134331674,0.562252538319809
"ALG11",0.0630627098932403,0.93693729010676,0.337841546120977,0.964430854469664,0.699021260470161
"PCDHGC5",0.0633893919793014,0.936610608020699,0.134625687665791,0.686195721771401,0.777313889215571
"TLR1",0.0634481947547925,0.936551805245208,0.0376991127314542,0.893397101676533,0.264096332013538
"HIGD1B",0.0635658003057744,0.936434199694226,0.104708142224313,0.940086505416389,0.977099585767115
"C21orf59",0.0636703385733139,0.936329661426686,0.0395481333385602,0.413559920028225,0.266755524194075
"FANCD2",0.0637356749905262,0.936264325009474,0.227305395481333,0.99043474852013,0.318697975877795
"SMIM27",0.0637422086322474,0.936257791367753,0.0136945130476825,0.161955910985665,0.0297868726070537
"CPQ",0.0643629045957635,0.935637095404236,0.198759914801312,0.915271734159186,0.394540488977746
"TM7SF3",0.0643890391626485,0.935610960837352,0.343806761012453,0.619369634246737,0.887523357769153
"HBEGF",0.0644478419381395,0.935552158061861,0.239026748729207,0.930148836358409,0.99892848275772
"TMEM163",0.0651142733937042,0.934885726606296,0.373528297202295,0.643831588850994,0.915866295555817
